sin+,sin-,v high,v low,mean V,std, mean R,std
14,17,34,49,-8.047640e-08,1.187004e-08,-8.047640e-04,1.187004e-04
14,17,30,49,-1.254196e-07,8.458339e-09,-1.254196e-03,8.458339e-05
14,17,11,13,-9.282238e-07,1.940466e-09,-9.282238e-03,1.940466e-05
14,17,54,57,-5.693817e-08,1.864659e-09,-5.693817e-04,1.864659e-05
14,17,36,50,-1.008514e-07,7.550426e-09,-1.008514e-03,7.550426e-05
14,17,25,38,-1.048027e-07,5.373570e-09,-1.048027e-03,5.373570e-05
14,17,4,21,2.303116e-07,1.453897e-08,2.303116e-03,1.453897e-04
14,17,11,24,3.640340e-07,1.499584e-09,3.640340e-03,1.499584e-05
14,17,49,60,-9.091006e-08,2.459301e-09,-9.091006e-04,2.459301e-05
14,17,4,5,-5.475740e-08,5.122647e-10,-5.475740e-04,5.122647e-06
14,17,19,60,-5.623635e-07,2.511878e-08,-5.623635e-03,2.511878e-04
14,17,29,38,-7.122029e-08,2.351433e-09,-7.122029e-04,2.351433e-05
14,17,5,15,-6.120839e-07,1.282952e-08,-6.120839e-03,1.282952e-04
14,17,5,40,4.422179e-08,5.770523e-09,4.422179e-04,5.770523e-05
14,17,18,58,-1.288001e-06,6.072066e-09,-1.288001e-02,6.072066e-05
14,17,20,60,-4.067014e-07,4.648613e-09,-4.067014e-03,4.648613e-05
14,17,21,40,-2.683605e-07,8.440853e-09,-2.683605e-03,8.440853e-05
14,17,0,39,3.277528e-08,7.216771e-09,3.277528e-04,7.216771e-05
14,17,11,42,3.180411e-07,7.507333e-09,3.180411e-03,7.507333e-05
14,17,53,60,-7.682583e-08,9.242502e-10,-7.682583e-04,9.242502e-06
13,16,29,56,-1.822226e-07,3.952069e-08,-1.822226e-03,3.952069e-04
13,16,39,46,-7.517660e-08,1.293608e-08,-7.517660e-04,1.293608e-04
13,16,10,24,3.967761e-07,3.026443e-09,3.967761e-03,3.026443e-05
13,16,12,54,1.121475e-06,3.540063e-08,1.121475e-02,3.540063e-04
13,16,31,35,-3.491773e-08,1.332785e-09,-3.491773e-04,1.332785e-05
13,16,10,34,3.408160e-07,4.860297e-09,3.408160e-03,4.860297e-05
13,16,12,26,1.221394e-06,2.688423e-09,1.221394e-02,2.688423e-05
13,16,42,54,-6.735481e-08,2.096873e-09,-6.735481e-04,2.096873e-05
13,16,27,35,-6.487281e-08,1.618003e-09,-6.487281e-04,1.618003e-05
13,16,22,35,-1.807157e-07,3.517787e-09,-1.807157e-03,3.517787e-05
13,16,3,37,8.396052e-08,6.595983e-09,8.396052e-04,6.595983e-05
13,16,2,15,1.952029e-06,2.239324e-08,1.952029e-02,2.239324e-04
13,16,3,18,9.237505e-07,7.189116e-09,9.237505e-03,7.189116e-05
13,16,17,35,-1.785876e-06,3.576526e-09,-1.785876e-02,3.576526e-05
13,16,1,49,7.283284e-08,3.065982e-08,7.283284e-04,3.065982e-04
13,16,52,60,-7.680283e-08,1.311886e-09,-7.680283e-04,1.311886e-05
13,16,10,32,3.426261e-07,1.634807e-09,3.426261e-03,1.634807e-05
13,16,33,49,-8.228565e-08,1.651482e-08,-8.228565e-04,1.651482e-04
13,16,5,35,1.285818e-07,1.311537e-08,1.285818e-03,1.311537e-04
13,16,1,60,-1.436954e-08,3.962850e-09,-1.436954e-04,3.962850e-05
13,16,58,60,-4.632113e-08,3.257142e-10,-4.632113e-04,3.257142e-06
13,16,1,47,4.908722e-08,2.084865e-08,4.908722e-04,2.084865e-04
13,16,33,60,-1.609811e-07,1.749306e-09,-1.609811e-03,1.749306e-05
13,16,33,47,-9.513469e-08,4.992650e-09,-9.513469e-04,4.992650e-05
13,16,50,54,-4.453278e-08,6.659830e-10,-4.453278e-04,6.659830e-06
13,16,0,46,6.866096e-08,7.655792e-09,6.866096e-04,7.655792e-05
13,16,20,35,-3.540131e-07,2.686245e-09,-3.540131e-03,2.686245e-05
13,16,5,15,1.979529e-06,9.124971e-09,1.979529e-02,9.124971e-05
13,16,39,45,-6.410466e-08,4.684138e-09,-6.410466e-04,4.684138e-05
13,16,3,49,4.956614e-08,4.414248e-08,4.956614e-04,4.414248e-04
13,16,40,63,-1.121360e-07,6.123748e-09,-1.121360e-03,6.123748e-05
13,16,28,37,-6.871174e-08,4.603521e-09,-6.871174e-04,4.603521e-05
13,16,3,60,-2.595543e-08,2.219610e-08,-2.595543e-04,2.219610e-04
13,16,19,35,-5.037923e-07,1.837108e-09,-5.037923e-03,1.837108e-05
13,16,3,47,4.244760e-08,1.457160e-08,4.244760e-04,1.457160e-04
13,16,11,35,5.339174e-07,5.220205e-09,5.339174e-03,5.220205e-05
13,16,52,56,-4.095007e-08,1.576116e-09,-4.095007e-04,1.576116e-05
13,16,1,56,2.424081e-08,5.375013e-09,2.424081e-04,5.375013e-05
13,16,12,23,1.269866e-06,1.126417e-09,1.269866e-02,1.126417e-05
13,16,12,30,1.162752e-06,1.532622e-09,1.162752e-02,1.532622e-05
13,16,33,56,-1.211162e-07,1.445275e-08,-1.211162e-03,1.445275e-04
13,16,0,38,-4.039386e-08,1.664338e-08,-4.039386e-04,1.664338e-04
13,16,1,14,-3.382852e-08,5.499241e-09,-3.382852e-04,5.499241e-05
13,16,11,15,2.415516e-06,3.510090e-09,2.415516e-02,3.510090e-05
13,16,10,63,2.747826e-07,1.194020e-08,2.747826e-03,1.194020e-04
13,16,29,54,-1.009466e-07,3.292166e-09,-1.009466e-03,3.292166e-05
13,16,12,24,1.242360e-06,1.111337e-09,1.242360e-02,1.111337e-05
13,16,28,49,-1.351390e-07,3.034741e-08,-1.351390e-03,3.034741e-04
13,16,12,34,1.189256e-06,6.427088e-09,1.189256e-02,6.427088e-05
13,16,0,45,4.804125e-08,2.935942e-08,4.804125e-04,2.935942e-04
13,16,28,60,-1.712798e-07,3.678044e-09,-1.712798e-03,3.678044e-05
13,16,28,47,-8.862934e-08,7.465225e-09,-8.862934e-04,7.465225e-05
13,16,41,44,-3.645132e-08,1.500992e-09,-3.645132e-04,1.500992e-05
13,16,3,56,-9.090531e-10,1.684841e-08,-9.090531e-06,1.684841e-04
13,16,25,46,-1.229981e-07,1.822888e-08,-1.229981e-03,1.822888e-04
13,16,2,46,4.313924e-08,7.136589e-09,4.313924e-04,7.136589e-05
13,16,43,63,-9.062600e-08,9.713546e-10,-9.062600e-04,9.713546e-06
13,16,12,32,1.153230e-06,3.230948e-09,1.153230e-02,3.230948e-05
13,16,3,14,1.420044e-08,1.020355e-08,1.420044e-04,1.020355e-04
13,16,10,36,3.375069e-07,4.504031e-09,3.375069e-03,4.504031e-05
13,16,31,46,-8.660769e-08,7.995061e-09,-8.660769e-04,7.995061e-05
13,16,41,53,-6.271795e-08,4.015575e-09,-6.271795e-04,4.015575e-05
13,16,0,21,2.673871e-07,5.211387e-09,2.673871e-03,5.211387e-05
13,16,41,62,-1.083231e-07,8.849823e-10,-1.083231e-03,8.849823e-06
13,16,27,46,-1.311567e-07,5.095111e-09,-1.311567e-03,5.095111e-05
13,16,22,46,-1.795104e-07,1.234010e-08,-1.795104e-03,1.234010e-04
13,16,17,46,-1.843365e-06,4.820318e-09,-1.843365e-02,4.820318e-05
13,16,5,46,7.273235e-08,1.878414e-08,7.273235e-04,1.878414e-04
13,16,28,56,-1.657224e-07,2.527761e-08,-1.657224e-03,2.527761e-04
13,16,25,38,-9.694656e-08,3.273360e-09,-9.694656e-04,3.273360e-05
13,16,2,38,4.394159e-08,1.106266e-08,4.394159e-04,1.106266e-04
13,16,39,49,-5.280276e-08,5.380210e-09,-5.280276e-04,5.380210e-05
13,16,31,38,-4.809503e-08,4.492649e-09,-4.809503e-04,4.492649e-05
13,16,39,60,-1.159055e-07,5.381432e-09,-1.159055e-03,5.381432e-05
13,16,25,45,-1.085516e-07,4.873227e-09,-1.085516e-03,4.873227e-05
13,16,39,47,-5.712897e-08,3.067701e-09,-5.712897e-04,3.067701e-05
13,16,0,37,7.443139e-08,6.395543e-09,7.443139e-04,6.395543e-05
13,16,52,54,-4.130839e-08,1.488469e-09,-4.130839e-04,1.488469e-05
13,16,20,46,-3.506364e-07,2.785822e-09,-3.506364e-03,2.785822e-05
13,16,2,45,-5.225325e-10,1.318346e-08,-5.225325e-06,1.318346e-04
13,16,27,38,-7.583818e-08,5.261240e-09,-7.583818e-04,5.261240e-05
13,16,22,38,-1.822134e-07,1.297758e-09,-1.822134e-03,1.297758e-05
13,16,29,30,-4.137403e-08,9.766730e-10,-4.137403e-04,9.766730e-06
13,16,0,18,8.787651e-07,3.554763e-09,8.787651e-03,3.554763e-05
13,16,1,54,5.339330e-08,6.876589e-09,5.339330e-04,6.876589e-05
13,16,31,45,-7.798535e-08,2.293253e-08,-7.798535e-04,2.293253e-04
13,16,40,44,-4.363552e-08,1.376392e-09,-4.363552e-04,1.376392e-05
13,16,33,54,-1.170808e-07,4.764770e-09,-1.170808e-03,4.764770e-05
13,16,17,38,-1.797309e-06,7.067378e-09,-1.797309e-02,7.067378e-05
13,16,1,26,1.117993e-07,3.771438e-09,1.117993e-03,3.771438e-05
13,16,9,35,2.349410e-07,1.368146e-08,2.349410e-03,1.368146e-04
13,16,19,46,-5.370752e-07,4.110423e-09,-5.370752e-03,4.110423e-05
13,16,41,55,-6.688402e-08,6.091431e-10,-6.688402e-04,6.091431e-06
13,16,12,63,1.068873e-06,2.120455e-09,1.068873e-02,2.120455e-05
13,16,27,45,-1.111238e-07,5.725214e-09,-1.111238e-03,5.725214e-05
13,16,22,45,-2.092288e-07,1.018665e-08,-2.092288e-03,1.018665e-04
13,16,29,34,-4.292759e-08,7.813095e-09,-4.292759e-04,7.813095e-05
13,16,5,38,1.811312e-07,9.785256e-09,1.811312e-03,9.785256e-05
13,16,11,46,5.152949e-07,1.888994e-08,5.152949e-03,1.888994e-04
13,16,42,63,-1.030329e-07,2.277957e-09,-1.030329e-03,2.277957e-05
13,16,2,21,2.515667e-07,1.819513e-08,2.515667e-03,1.819513e-04
13,16,40,53,-5.345904e-08,3.851795e-09,-5.345904e-04,3.851795e-05
13,16,17,45,-1.854616e-06,7.602109e-09,-1.854616e-02,7.602109e-05
13,16,40,62,-1.098506e-07,2.231512e-09,-1.098506e-03,2.231512e-05
13,16,5,45,7.603185e-09,1.314067e-08,7.603185e-05,1.314067e-04
13,16,9,15,2.120997e-06,1.987954e-09,2.120997e-02,1.987954e-05
13,16,3,54,4.374823e-08,1.349671e-08,4.374823e-04,1.349671e-04
13,16,0,49,3.357572e-09,3.751074e-09,3.357572e-05,3.751074e-05
13,16,48,49,-3.268431e-08,1.440938e-09,-3.268431e-04,1.440938e-05
13,16,20,38,-3.447120e-07,6.852861e-09,-3.447120e-03,6.852861e-05
13,16,29,32,-2.777715e-08,6.214786e-09,-2.777715e-04,6.214786e-05
13,16,3,26,1.262706e-07,6.773921e-09,1.262706e-03,6.773921e-05
13,16,0,60,-8.416125e-08,1.180995e-08,-8.416125e-04,1.180995e-04
13,16,39,56,-8.280605e-08,6.561589e-09,-8.280605e-04,6.561589e-05
13,16,12,36,1.167971e-06,3.620060e-09,1.167971e-02,3.620060e-05
13,16,48,60,-8.439921e-08,1.545721e-09,-8.439921e-04,1.545721e-05
13,16,59,60,-3.482125e-08,4.199716e-09,-3.482125e-04,4.199716e-05
13,16,51,60,-7.487704e-08,3.700637e-10,-7.487704e-04,3.700637e-06
13,16,10,44,2.970742e-07,1.067407e-08,2.970742e-03,1.067407e-04
13,16,0,47,-1.473510e-08,8.004632e-09,-1.473510e-04,8.004632e-05
13,16,57,60,-4.291286e-08,1.401981e-09,-4.291286e-04,1.401981e-05
13,16,17,21,-1.591022e-06,2.079623e-09,-1.591022e-02,2.079623e-05
13,16,50,63,-8.345289e-08,3.863807e-09,-8.345289e-04,3.863807e-05
13,16,19,38,-5.210625e-07,1.808498e-09,-5.210625e-03,1.808498e-05
13,16,20,45,-3.588240e-07,6.601706e-09,-3.588240e-03,6.601706e-05
13,16,44,46,-3.777864e-08,1.427136e-09,-3.777864e-04,1.427136e-05
13,16,5,21,3.299145e-07,1.271797e-08,3.299145e-03,1.271797e-04
13,16,11,38,5.132813e-07,1.684238e-09,5.132813e-03,1.684238e-05
13,16,10,53,2.494368e-07,7.738906e-09,2.494368e-03,7.738906e-05
13,16,25,37,-9.289220e-08,7.625870e-09,-9.289220e-04,7.625870e-05
13,16,19,45,-5.481777e-07,4.382630e-09,-5.481777e-03,4.382630e-05
13,16,10,62,2.454698e-07,1.149946e-08,2.454698e-03,1.149946e-04
13,16,2,37,4.091697e-08,6.127771e-09,4.091697e-04,6.127771e-05
13,16,2,18,9.007888e-07,8.346991e-09,9.007888e-03,8.346991e-05
13,16,43,44,-3.765659e-08,6.990801e-10,-3.765659e-04,6.990801e-06
13,16,6,7,-4.918795e-08,6.510671e-10,-4.918795e-04,6.510671e-06
13,16,11,45,4.961507e-07,3.370740e-09,4.961507e-03,3.370740e-05
13,16,31,37,-6.036585e-08,4.563463e-09,-6.036585e-04,4.563463e-05
13,16,20,21,-1.286399e-07,1.793566e-09,-1.286399e-03,1.793566e-05
13,16,28,54,-8.817827e-08,5.029331e-09,-8.817827e-04,5.029331e-05
13,16,10,11,-2.321211e-07,1.331164e-09,-2.321211e-03,1.331164e-05
13,16,1,4,-5.697846e-08,1.639708e-09,-5.697846e-04,1.639708e-05
13,16,27,37,-8.430140e-08,5.866425e-09,-8.430140e-04,5.866425e-05
13,16,22,37,-1.522464e-07,6.455885e-09,-1.522464e-03,6.455885e-05
13,16,1,23,1.912159e-07,2.895984e-09,1.912159e-03,2.895984e-05
13,16,1,30,9.957476e-08,9.805396e-09,9.957476e-04,9.805396e-05
13,16,40,55,-6.076750e-08,8.488231e-10,-6.076750e-04,8.488231e-06
13,16,10,19,8.009273e-07,8.161198e-09,8.009273e-03,8.161198e-05
13,16,43,53,-4.729247e-08,4.730588e-09,-4.729247e-04,4.730588e-05
13,16,4,7,-7.267421e-08,8.771145e-10,-7.267421e-04,8.771145e-06
13,16,19,21,-3.028335e-07,2.034683e-09,-3.028335e-03,2.034683e-05
13,16,43,62,-9.527652e-08,1.832141e-09,-9.527652e-04,1.832141e-05
13,16,0,56,5.695903e-08,6.687449e-09,5.695903e-04,6.687449e-05
13,16,17,37,-1.782188e-06,8.662503e-09,-1.782188e-02,8.662503e-05
13,16,48,56,-5.435828e-08,1.557727e-09,-5.435828e-04,1.557727e-05
13,16,51,56,-4.733129e-08,7.683474e-10,-4.733129e-04,7.683474e-06
13,16,1,24,1.513884e-07,5.941115e-09,1.513884e-03,5.941115e-05
13,16,17,18,-9.617731e-07,2.625789e-09,-9.617731e-03,2.625789e-05
13,16,1,6,-7.718759e-08,2.042316e-09,-7.718759e-04,2.042316e-05
13,16,11,21,7.327372e-07,2.569892e-09,7.327372e-03,2.569892e-05
13,16,5,37,1.215682e-07,3.758567e-09,1.215682e-03,3.758567e-05
13,16,1,34,6.707812e-08,1.244969e-08,6.707812e-04,1.244969e-04
13,16,10,20,6.043981e-07,7.097741e-09,6.043981e-03,7.097741e-05
13,16,25,49,-1.292105e-07,8.204305e-09,-1.292105e-03,8.204305e-05
13,16,41,61,-9.410762e-08,2.837757e-09,-9.410762e-04,2.837757e-05
13,16,0,14,-8.596130e-09,6.478759e-09,-8.596130e-05,6.478759e-05
13,16,2,49,7.375844e-08,1.231322e-08,7.375844e-04,1.231322e-04
13,16,5,18,9.059173e-07,5.856706e-09,9.059173e-03,5.856706e-05
13,16,29,63,-1.444385e-07,8.550732e-09,-1.444385e-03,8.550732e-05
13,16,33,34,-5.321822e-08,7.298078e-10,-5.321822e-04,7.298078e-06
13,16,41,57,-7.479803e-08,1.693210e-09,-7.479803e-04,1.693210e-05
13,16,44,45,-4.143013e-08,9.860517e-10,-4.143013e-04,9.860517e-06
13,16,25,60,-1.563953e-07,1.674670e-08,-1.563953e-03,1.674670e-04
13,16,41,51,-6.147199e-08,2.631790e-09,-6.147199e-04,2.631790e-05
13,16,1,8,-1.244921e-07,4.884518e-09,-1.244921e-03,4.884518e-05
13,16,2,60,-1.018316e-07,1.483094e-08,-1.018316e-03,1.483094e-04
13,16,3,4,-3.812528e-08,2.668425e-09,-3.812528e-04,2.668425e-05
13,16,41,59,-9.107291e-08,7.411784e-10,-9.107291e-04,7.411784e-06
13,16,41,48,-5.378463e-08,3.301389e-09,-5.378463e-04,3.301389e-05
13,16,31,49,-9.554639e-08,1.034764e-08,-9.554639e-04,1.034764e-04
13,16,25,47,-1.449219e-07,3.201948e-09,-1.449219e-03,3.201948e-05
13,16,3,23,2.114424e-07,6.713352e-09,2.114424e-03,6.713352e-05
13,16,3,30,7.664051e-08,1.021277e-08,7.664051e-04,1.021277e-04
13,16,2,47,2.206162e-08,1.167034e-08,2.206162e-04,1.167034e-04
13,16,31,60,-2.079516e-07,1.909137e-08,-2.079516e-03,1.909137e-04
13,16,20,37,-3.283385e-07,8.958623e-09,-3.283385e-03,8.958623e-05
13,16,27,49,-8.736172e-08,6.380103e-09,-8.736172e-04,6.380103e-05
13,16,22,49,-1.965265e-07,1.243799e-08,-1.965265e-03,1.243799e-04
13,16,1,32,9.367143e-08,6.796478e-09,9.367143e-04,6.796478e-05
13,16,31,47,-8.307237e-08,4.765596e-09,-8.307237e-04,4.765596e-05
13,16,10,55,2.812932e-07,8.696800e-09,2.812932e-03,8.696800e-05
13,16,32,35,-4.043565e-08,5.309828e-10,-4.043565e-04,5.309828e-06
13,16,27,60,-1.125998e-07,1.414342e-08,-1.125998e-03,1.414342e-04
13,16,22,60,-2.267500e-07,3.227694e-09,-2.267500e-03,3.227694e-05
13,16,10,17,2.089411e-06,6.961056e-09,2.089411e-02,6.961056e-05
13,16,3,24,1.458982e-07,7.692062e-09,1.458982e-03,7.692062e-05
13,16,3,6,-6.484290e-08,2.289307e-09,-6.484290e-04,2.289307e-05
13,16,27,47,-9.065968e-08,1.078883e-08,-9.065968e-04,1.078883e-04
13,16,22,47,-2.472106e-07,7.314771e-09,-2.472106e-03,7.314771e-05
13,16,17,49,-1.864509e-06,3.660467e-09,-1.864509e-02,3.660467e-05
13,16,3,34,7.900236e-08,5.196914e-09,7.900236e-04,5.196914e-05
13,16,19,37,-5.082654e-07,7.969081e-09,-5.082654e-03,7.969081e-05
13,16,9,46,1.594293e-07,5.038987e-09,1.594293e-03,5.038987e-05
13,16,8,35,1.876209e-07,6.255586e-09,1.876209e-03,6.255586e-05
13,16,29,36,-4.162184e-08,7.151795e-09,-4.162184e-04,7.151795e-05
13,16,17,60,-1.905196e-06,1.928611e-08,-1.905196e-02,1.928611e-04
13,16,5,49,-3.907034e-08,8.085706e-09,-3.907034e-04,8.085706e-05
13,16,12,44,1.129318e-06,5.922789e-09,1.129318e-02,5.922789e-05
13,16,10,22,4.718061e-07,1.801843e-09,4.718061e-03,1.801843e-05
13,16,10,27,3.478658e-07,2.113532e-09,3.478658e-03,2.113532e-05
13,16,39,54,-6.003709e-08,2.345341e-09,-6.003709e-04,2.345341e-05
13,16,11,37,5.208861e-07,5.237292e-09,5.208861e-03,5.237292e-05
13,16,17,47,-1.840855e-06,1.048093e-08,-1.840855e-02,1.048093e-04
13,16,3,8,-1.020311e-07,1.493408e-09,-1.020311e-03,1.493408e-05
13,16,55,60,-5.841641e-08,8.265063e-10,-5.841641e-04,8.265063e-06
13,16,5,60,1.403905e-08,5.119461e-09,1.403905e-04,5.119461e-05
13,16,34,35,-4.002302e-08,9.425443e-10,-4.002302e-04,9.425443e-06
13,16,11,18,1.354636e-06,3.522323e-09,1.354636e-02,3.522323e-05
13,16,42,44,-3.373455e-08,3.238535e-09,-3.373455e-04,3.238535e-05
13,16,6,35,1.660384e-07,8.255505e-09,1.660384e-03,8.255505e-05
13,16,10,31,3.329503e-07,1.347291e-09,3.329503e-03,1.347291e-05
13,16,24,35,-1.069882e-07,7.334441e-09,-1.069882e-03,7.334441e-05
13,16,5,47,4.332886e-08,1.999912e-08,4.332886e-04,1.999912e-04
13,16,36,46,-1.054558e-07,4.053017e-09,-1.054558e-03,4.053017e-05
13,16,43,55,-5.683127e-08,4.431542e-09,-5.683127e-04,4.431542e-05
13,16,3,32,8.406578e-08,1.293396e-08,8.406578e-04,1.293396e-04
13,16,8,15,2.061500e-06,2.087268e-09,2.061500e-02,2.087268e-05
13,16,12,53,1.112902e-06,6.037860e-09,1.112902e-02,6.037860e-05
13,16,10,25,3.816989e-07,9.811095e-10,3.816989e-03,9.811095e-06
13,16,28,30,-5.055674e-08,1.740853e-09,-5.055674e-04,1.740853e-05
13,16,20,49,-3.734465e-07,4.117166e-09,-3.734465e-03,4.117166e-05
13,16,12,62,1.055171e-06,4.117573e-09,1.055171e-02,4.117573e-05
13,16,25,56,-1.060930e-07,7.749333e-09,-1.060930e-03,7.749333e-05
13,16,2,56,4.642205e-08,4.350827e-08,4.642205e-04,4.350827e-04
13,16,30,35,-5.345550e-08,2.507571e-09,-5.345550e-04,2.507571e-05
13,16,23,35,-1.494863e-07,5.069828e-09,-1.494863e-03,5.069828e-05
13,16,42,53,-5.689098e-08,1.690120e-08,-5.689098e-04,1.690120e-04
13,16,20,60,-4.143766e-07,3.515315e-09,-4.143766e-03,3.515315e-05
13,16,4,35,7.930560e-08,4.607556e-09,7.930560e-04,4.607556e-05
13,16,42,62,-1.064962e-07,6.246613e-10,-1.064962e-03,6.246613e-06
13,16,20,47,-3.835924e-07,6.274749e-09,-3.835924e-03,6.274749e-05
13,16,31,56,-8.880584e-08,7.824894e-09,-8.880584e-04,7.824894e-05
13,16,6,15,2.001611e-06,8.670832e-09,2.001611e-02,8.670832e-05
13,16,19,49,-5.609001e-07,6.742408e-09,-5.609001e-03,6.742408e-05
13,16,2,14,1.156304e-08,1.375315e-08,1.156304e-04,1.375315e-04
13,16,9,38,2.157278e-07,2.250649e-09,2.157278e-03,2.250649e-05
13,16,28,34,-4.401022e-08,3.845470e-09,-4.401022e-04,3.845470e-05
13,16,40,61,-1.040484e-07,9.861216e-10,-1.040484e-03,9.861216e-06
13,16,27,56,-1.306025e-07,4.050613e-09,-1.306025e-03,4.050613e-05
13,16,22,56,-2.331781e-07,8.553832e-09,-2.331781e-03,8.553832e-05
13,16,40,57,-8.968371e-08,3.307787e-09,-8.968371e-04,3.307787e-05
13,16,19,60,-6.081872e-07,5.172583e-09,-6.081872e-03,5.172583e-05
13,16,11,49,4.870176e-07,1.689496e-09,4.870176e-03,1.689496e-05
13,16,12,19,1.627484e-06,2.690709e-09,1.627484e-02,2.690709e-05
13,16,52,63,-7.796555e-08,2.111862e-09,-7.796555e-04,2.111862e-05
13,16,40,51,-5.652736e-08,5.803946e-09,-5.652736e-04,5.803946e-05
13,16,19,47,-5.530405e-07,3.122677e-09,-5.530405e-03,3.122677e-05
13,16,40,59,-8.863236e-08,2.473457e-09,-8.863236e-04,2.473457e-05
13,16,40,48,-4.852074e-08,2.083067e-09,-4.852074e-04,2.083067e-05
13,16,11,60,4.413960e-07,3.535728e-09,4.413960e-03,3.535728e-05
13,16,4,15,1.972016e-06,4.302294e-09,1.972016e-02,4.302294e-05
13,16,9,45,1.929893e-07,6.794363e-09,1.929893e-03,6.794363e-05
13,16,17,56,-1.842652e-06,9.274611e-09,-1.842652e-02,9.274611e-05
13,16,1,63,-2.252848e-08,2.555156e-08,-2.252848e-04,2.555156e-04
13,16,36,38,-4.367402e-08,7.423942e-10,-4.367402e-04,7.423942e-06
13,16,0,54,-4.825355e-08,1.189704e-08,-4.825355e-04,1.189704e-04
13,16,58,63,-4.955916e-08,3.981469e-09,-4.955916e-04,3.981469e-05
13,16,11,47,4.841670e-07,5.773305e-09,4.841670e-03,5.773305e-05
13,16,48,54,-5.357703e-08,3.636193e-09,-5.357703e-04,3.636193e-05
13,16,55,56,-2.906212e-08,9.091693e-10,-2.906212e-04,9.091693e-06
13,16,51,54,-4.195932e-08,4.852611e-10,-4.195932e-04,4.852611e-06
13,16,33,63,-1.497207e-07,1.733735e-09,-1.497207e-03,1.733735e-05
13,16,50,53,-4.204397e-08,8.954053e-10,-4.204397e-04,8.954053e-06
13,16,12,20,1.467991e-06,8.532115e-09,1.467991e-02,8.532115e-05
13,16,5,56,8.039326e-08,9.168486e-09,8.039326e-04,9.168486e-05
13,16,50,62,-8.711881e-08,1.900560e-09,-8.711881e-04,1.900560e-05
13,16,28,32,-2.777405e-08,1.383605e-09,-2.777405e-04,1.383605e-05
13,16,0,26,1.262480e-07,7.492562e-09,1.262480e-03,7.492562e-05
13,16,36,45,-8.340903e-08,9.464306e-09,-8.340903e-04,9.464306e-05
13,16,53,60,-6.677555e-08,9.073838e-10,-6.677555e-04,9.073838e-06
13,16,5,14,4.826674e-08,6.817833e-09,4.826674e-04,6.817833e-05
13,16,9,21,4.286798e-07,3.183241e-09,4.286798e-03,3.183241e-05
13,16,44,49,-3.020030e-08,3.254761e-09,-3.020030e-04,3.254761e-05
13,16,10,61,2.441831e-07,6.873755e-09,2.441831e-03,6.873755e-05
13,16,20,56,-3.658153e-07,8.847091e-09,-3.658153e-03,8.847091e-05
13,16,12,55,1.061713e-06,1.793311e-08,1.061713e-02,1.793311e-04
13,16,10,57,2.547798e-07,4.848614e-09,2.547798e-03,4.848614e-05
13,16,1,36,9.301799e-08,1.224800e-08,9.301799e-04,1.224800e-04
13,16,3,63,-1.685215e-08,1.937079e-08,-1.685215e-04,1.937079e-04
13,16,44,60,-8.711501e-08,2.116419e-09,-8.711501e-04,2.116419e-05
13,16,10,51,2.527847e-07,1.680333e-08,2.527847e-03,1.680333e-04
13,16,12,17,2.898125e-06,2.059675e-09,2.898125e-02,2.059675e-05
13,16,10,59,2.330231e-07,1.404391e-08,2.330231e-03,1.404391e-04
13,16,10,48,2.992895e-07,6.187121e-09,2.992895e-03,6.187121e-05
13,16,33,36,-5.626788e-08,3.219496e-10,-5.626788e-04,3.219496e-06
13,16,42,55,-7.590708e-08,3.693272e-09,-7.590708e-04,3.693272e-05
13,16,44,47,-3.544176e-08,8.030866e-10,-3.544176e-04,8.030866e-06
13,16,19,56,-5.644685e-07,7.091322e-09,-5.644685e-03,7.091322e-05
13,16,29,44,-6.317475e-08,7.062277e-09,-6.317475e-04,7.062277e-05
13,16,12,22,1.304787e-06,4.757026e-09,1.304787e-02,4.757026e-05
14,17,44,60,-1.581733e-07,1.468387e-09,-1.581733e-03,1.468387e-05
14,17,11,42,2.330310e-07,1.394480e-08,2.330310e-03,1.394480e-04
14,17,22,60,-3.391439e-07,1.257472e-08,-3.391439e-03,1.257472e-04
14,17,2,39,-5.263244e-08,1.204340e-08,-5.263244e-04,1.204340e-04
14,17,28,48,-1.798369e-07,1.229778e-08,-1.798369e-03,1.229778e-04
14,17,11,50,1.790717e-07,7.053035e-09,1.790717e-03,7.053035e-05
14,17,25,39,-9.821553e-08,9.996271e-09,-9.821553e-04,9.996271e-05
14,17,26,31,-8.980802e-08,2.429384e-09,-8.980802e-04,2.429384e-05
14,17,29,39,-8.962173e-08,4.729384e-09,-8.962173e-04,4.729384e-05
14,17,8,33,1.318018e-07,5.976043e-09,1.318018e-03,5.976043e-05
14,17,9,33,1.740585e-07,4.584178e-09,1.740585e-03,4.584178e-05
14,17,19,38,-6.090915e-07,1.905331e-09,-6.090915e-03,1.905331e-05
14,17,1,39,-4.747335e-08,9.561852e-09,-4.747335e-04,9.561852e-05
14,17,46,58,-8.417258e-08,2.099052e-09,-8.417258e-04,2.099052e-05
14,17,45,58,-9.223164e-08,2.078530e-09,-9.223164e-04,2.078530e-05
14,17,20,38,-3.770553e-07,2.661220e-09,-3.770553e-03,2.661220e-05
14,17,28,61,-1.790191e-07,8.487585e-09,-1.790191e-03,8.487585e-05
14,17,34,59,-1.309662e-07,5.301017e-09,-1.309662e-03,5.301017e-05
